009	22	0
009	28	1
009	156	0
009	28	1
009	87	0
009	28	1
009	200	0
009	28	1
009	40	0
009	28	1
009	18	0
009	108	1
009	104	0
009	108	1
009	195	0
009	108	1
009	148	0
009	108	1
009	28	0
009	108	1
009	152	0
009	108	1
009	154	0
009	108	1
009	174	0
009	108	1
009	72	0
009	108	1
009	61	0
009	108	1
009	11	0
009	152	1
009	61	0
009	152	1
009	16	0
009	152	1
009	83	0
009	152	1
009	176	0
009	152	1
009	21	0
009	152	1
009	108	0
009	152	1
009	195	0
009	152	1
009	99	0
009	152	1
009	194	0
009	152	1
009	76	0
010	28	1
010	85	0
010	28	1
010	48	0
010	28	1
010	49	0
010	28	1
010	114	0
010	28	1
010	194	0
010	28	1
010	198	0
010	28	1
010	145	0
010	28	1
010	188	0
010	28	1
010	8	0
010	28	1
010	23	0
010	39	1
010	57	0
010	39	1
010	151	0
010	39	1
010	85	0
010	39	1
010	63	0
010	39	1
010	137	0
010	39	1
010	154	0
010	39	1
010	155	0
010	39	1
010	131	0
010	39	1
010	193	0
010	39	1
010	116	0
010	63	1
010	127	0
010	63	1
010	69	0
010	63	1
010	199	0
010	63	1
010	114	0
010	63	1
010	27	0
010	63	1
010	37	0
010	63	1
010	8	0
010	63	1
010	71	0
010	63	1
010	118	0
010	63	1
010	141	0
011	4	1
011	163	0
011	4	1
011	26	0
011	4	1
011	95	0
011	4	1
011	61	0
011	4	1
011	115	0
011	4	1
011	171	0
011	4	1
011	133	0
011	4	1
011	12	0
011	4	1
011	55	0
011	4	1
011	97	0
011	35	1
011	158	0
011	35	1
011	124	0
011	35	1
011	28	0
011	35	1
011	17	0
011	35	1
011	104	0
011	35	1
011	192	0
011	35	1
011	75	0
011	35	1
011	4	0
011	35	1
011	169	0
011	35	1
011	115	0
011	47	1
011	112	0
011	47	1
011	20	0
011	47	1
011	170	0
011	47	1
011	124	0
011	47	1
011	30	0
011	47	1
011	37	0
011	47	1
011	28	0
011	47	1
011	142	0
011	47	1
011	60	0
011	47	1
011	173	0
011	92	1
011	107	0
011	92	1
011	96	0
011	92	1
011	170	0
011	92	1
011	65	0
011	92	1
011	186	0
011	92	1
011	68	0
011	92	1
011	61	0
011	92	1
011	178	0
011	92	1
011	177	0
011	92	1
011	199	0
011	186	1
011	58	0
011	186	1
011	32	0
011	186	1
011	192	0
011	186	1
011	195	0
011	186	1
011	47	0
011	186	1
011	44	0
011	186	1
011	165	0
011	186	1
011	20	0
011	186	1
011	145	0
011	186	1
011	122	0
012	79	1
012	181	0
012	79	1
012	104	0
012	79	1
012	103	0
012	79	1
012	61	0
012	79	1
012	67	0
012	79	1
012	7	0
012	79	1
012	83	0
012	79	1
012	185	0
012	79	1
012	170	0
012	79	1
012	196	0
012	178	1
012	37	0
012	178	1
012	200	0
012	178	1
012	28	0
012	178	1
012	3	0
012	178	1
012	83	0
012	178	1
012	111	0
012	178	1
012	175	0
012	178	1
012	73	0
012	178	1
012	44	0
012	178	1
012	131	0
013	27	1
013	46	0
013	27	1
013	175	0
013	27	1
013	77	0
013	27	1
013	66	0
013	27	1
013	168	0
013	27	1
013	29	0
013	27	1
013	144	0
013	27	1
013	64	0
013	27	1
013	90	0
013	27	1
013	130	0
013	83	1
013	176	0
013	83	1
013	20	0
013	83	1
013	75	0
013	83	1
013	63	0
013	83	1
013	189	0
013	83	1
013	94	0
013	83	1
013	194	0
013	83	1
013	120	0
013	83	1
013	131	0
013	83	1
013	85	0
013	146	1
013	189	0
013	146	1
013	33	0
013	146	1
013	77	0
013	146	1
013	97	0
013	146	1
013	178	0
013	146	1
013	61	0
013	146	1
013	64	0
013	146	1
013	154	0
013	146	1
013	103	0
013	146	1
013	62	0
013	178	1
013	165	0
013	178	1
013	18	0
013	178	1
013	145	0
013	178	1
013	176	0
013	178	1
013	31	0
013	178	1
013	89	0
013	178	1
013	85	0
013	178	1
013	59	0
013	178	1
013	94	0
013	178	1
013	139	0
013	189	1
013	178	0
013	189	1
013	60	0
013	189	1
013	39	0
013	189	1
013	23	0
013	189	1
013	31	0
013	189	1
013	24	0
013	189	1
013	63	0
013	189	1
013	3	0
013	189	1
013	46	0
013	189	1
013	175	0
014	46	1
014	50	0
014	46	1
014	11	0
014	46	1
014	159	0
014	46	1
014	9	0
014	46	1
014	145	0
014	46	1
014	47	0
014	46	1
014	88	0
014	46	1
014	67	0
014	46	1
014	31	0
014	46	1
014	140	0
014	61	1
014	13	0
014	61	1
014	198	0
014	61	1
014	122	0
014	61	1
014	115	0
014	61	1
014	21	0
014	61	1
014	81	0
014	61	1
014	65	0
014	61	1
014	138	0
014	61	1
014	108	0
014	61	1
014	25	0
014	81	1
014	192	0
014	81	1
014	10	0
014	81	1
014	22	0
014	81	1
014	47	0
014	81	1
014	105	0
014	81	1
014	25	0
014	81	1
014	199	0
014	81	1
014	194	0
014	81	1
014	6	0
014	81	1
014	190	0
014	102	1
014	137	0
014	102	1
014	46	0
014	102	1
014	124	0
014	102	1
014	17	0
014	102	1
014	23	0
014	102	1
014	95	0
014	102	1
014	122	0
014	102	1
014	12	0
014	102	1
014	66	0
014	102	1
014	1	0
014	114	1
014	81	0
014	114	1
014	176	0
014	114	1
014	6	0
014	114	1
014	39	0
014	114	1
014	67	0
014	114	1
014	174	0
014	114	1
014	102	0
014	114	1
014	62	0
014	114	1
014	17	0
014	114	1
014	19	0
014	140	1
014	127	0
014	140	1
014	41	0
014	140	1
014	77	0
014	140	1
014	20	0
014	140	1
014	88	0
014	140	1
014	81	0
014	140	1
014	199	0
014	140	1
014	6	0
014	140	1
014	68	0
014	140	1
014	60	0
014	151	1
014	122	0
014	151	1
014	9	0
014	151	1
014	10	0
014	151	1
014	4	0
014	151	1
014	22	0
014	151	1
014	111	0
014	151	1
014	124	0
014	151	1
014	17	0
014	151	1
014	194	0
014	151	1
014	193	0
014	175	1
014	198	0
014	175	1
014	107	0
014	175	1
014	70	0
014	175	1
014	149	0
014	175	1
014	72	0
014	175	1
014	100	0
014	175	1
014	147	0
014	175	1
014	175	0
014	175	1
014	95	0
014	175	1
014	39	0
014	176	1
014	28	0
014	176	1
014	27	0
014	176	1
014	71	0
014	176	1
014	12	0
014	176	1
014	47	0
014	176	1
014	114	0
014	176	1
014	196	0
014	176	1
014	38	0
014	176	1
014	77	0
014	176	1
014	69	0
015	129	1
015	81	0
015	129	1
015	102	0
015	129	1
015	72	0
015	129	1
015	91	0
015	129	1
015	139	0
015	129	1
015	146	0
015	129	1
015	22	0
015	129	1
015	13	0
015	129	1
015	164	0
015	129	1
015	45	0
015	139	1
015	51	0
015	139	1
015	69	0
015	139	1
015	108	0
015	139	1
015	76	0
015	139	1
015	187	0
015	139	1
015	4	0
015	139	1
015	72	0
015	139	1
015	112	0
015	139	1
015	45	0
015	139	1
015	42	0
015	176	1
015	139	0
015	176	1
015	90	0
015	176	1
015	112	0
015	176	1
015	64	0
015	176	1
015	30	0
015	176	1
015	186	0
015	176	1
015	29	0
015	176	1
015	196	0
015	176	1
015	92	0
015	176	1
015	156	0
015	179	1
015	175	0
015	179	1
015	198	0
015	179	1
015	51	0
015	179	1
015	4	0
015	179	1
015	45	0
015	179	1
015	72	0
015	179	1
015	140	0
015	179	1
015	85	0
015	179	1
015	42	0
015	179	1
015	113	0
015	188	1
015	25	0
015	188	1
015	140	0
015	188	1
015	35	0
015	188	1
015	51	0
015	188	1
015	21	0
015	188	1
015	92	0
015	188	1
015	81	0
015	188	1
015	105	0
015	188	1
015	143	0
015	188	1
015	28	0
015	189	1
015	108	0
015	189	1
015	46	0
015	189	1
015	13	0
015	189	1
015	168	0
015	189	1
015	43	0
015	189	1
015	85	0
015	189	1
015	171	0
015	189	1
015	28	0
015	189	1
015	18	0
015	189	1
015	147	0
016	35	1
016	40	0
016	35	1
016	149	0
016	35	1
016	100	0
016	35	1
016	4	0
016	35	1
016	176	0
016	35	1
016	31	0
016	35	1
016	60	0
016	35	1
016	22	0
016	35	1
016	51	0
016	35	1
016	2	0
017	57	1
017	197	0
017	57	1
017	155	0
017	57	1
017	121	0
017	57	1
017	61	0
017	57	1
017	126	0
017	57	1
017	37	0
017	57	1
017	113	0
017	57	1
017	15	0
017	57	1
017	99	0
017	57	1
017	42	0
017	117	1
017	71	0
017	117	1
017	64	0
017	117	1
017	110	0
017	117	1
017	113	0
017	117	1
017	70	0
017	117	1
017	66	0
017	117	1
017	65	0
017	117	1
017	67	0
017	117	1
017	6	0
017	117	1
017	8	0
017	190	1
017	190	0
017	190	1
017	10	0
017	190	1
017	176	0
017	190	1
017	174	0
017	190	1
017	199	0
017	190	1
017	100	0
017	190	1
017	138	0
017	190	1
017	162	0
017	190	1
017	112	0
017	190	1
017	191	0
018	148	1
018	67	0
018	148	1
018	16	0
018	148	1
018	149	0
018	148	1
018	86	0
018	148	1
018	80	0
018	148	1
018	170	0
018	148	1
018	94	0
018	148	1
018	96	0
018	148	1
018	40	0
018	148	1
018	136	0
018	160	1
018	186	0
018	160	1
018	156	0
018	160	1
018	14	0
018	160	1
018	54	0
018	160	1
018	40	0
018	160	1
018	179	0
018	160	1
018	19	0
018	160	1
018	76	0
018	160	1
018	102	0
018	160	1
018	36	0
018	198	1
018	176	0
018	198	1
018	88	0
018	198	1
018	45	0
018	198	1
018	19	0
018	198	1
018	108	0
018	198	1
018	77	0
018	198	1
018	111	0
018	198	1
018	102	0
018	198	1
018	68	0
018	198	1
018	80	0
019	99	1
019	170	0
019	99	1
019	195	0
019	99	1
019	70	0
019	99	1
019	30	0
019	99	1
019	17	0
019	99	1
019	69	0
019	99	1
019	8	0
019	99	1
019	97	0
019	99	1
019	2	0
019	99	1
019	142	0
019	110	1
019	150	0
019	110	1
019	1	0
019	110	1
019	37	0
019	110	1
019	191	0
019	110	1
019	80	0
019	110	1
019	148	0
019	110	1
019	111	0
019	110	1
019	33	0
019	110	1
019	159	0
019	110	1
019	57	0
019	122	1
019	83	0
019	122	1
019	148	0
019	122	1
019	95	0
019	122	1
019	52	0
019	122	1
019	131	0
019	122	1
019	97	0
019	122	1
019	50	0
019	122	1
019	96	0
019	122	1
019	101	0
019	122	1
019	137	0
020	58	1
020	11	0
020	58	1
020	108	0
020	58	1
020	56	0
020	58	1
020	4	0
020	58	1
020	177	0
020	58	1
020	122	0
020	58	1
020	28	0
020	58	1
020	136	0
020	58	1
020	98	0
020	58	1
020	197	0
020	94	1
020	153	0
020	94	1
020	13	0
020	94	1
020	155	0
020	94	1
020	177	0
020	94	1
020	84	0
020	94	1
020	53	0
020	94	1
020	192	0
020	94	1
020	128	0
020	94	1
020	185	0
020	94	1
020	16	0
021	89	1
021	101	0
021	89	1
021	94	0
021	89	1
021	135	0
021	89	1
021	174	0
021	89	1
021	56	0
021	89	1
021	177	0
021	89	1
021	48	0
021	89	1
021	76	0
021	89	1
021	45	0
021	89	1
021	130	0
022	9	1
022	197	0
022	9	1
022	187	0
022	9	1
022	185	0
022	9	1
022	77	0
022	9	1
022	26	0
022	9	1
022	40	0
022	9	1
022	82	0
022	9	1
022	179	0
022	9	1
022	180	0
022	9	1
022	28	0
023	38	1
023	184	0
023	38	1
023	83	0
023	38	1
023	21	0
023	38	1
023	150	0
023	38	1
023	44	0
023	38	1
023	149	0
023	38	1
023	185	0
023	38	1
023	107	0
023	38	1
023	96	0
023	38	1
023	191	0
023	67	1
023	122	0
023	67	1
023	132	0
023	67	1
023	200	0
023	67	1
023	61	0
023	67	1
023	56	0
023	67	1
023	185	0
023	67	1
023	134	0
023	67	1
023	47	0
023	67	1
023	144	0
023	67	1
023	66	0
023	74	1
023	93	0
023	74	1
023	176	0
023	74	1
023	136	0
023	74	1
023	8	0
023	74	1
023	87	0
023	74	1
023	24	0
023	74	1
023	100	0
023	74	1
023	6	0
023	74	1
023	184	0
023	74	1
023	25	0
023	84	1
023	176	0
023	84	1
023	96	0
023	84	1
023	66	0
023	84	1
023	13	0
023	84	1
023	122	0
023	84	1
023	67	0
023	84	1
023	191	0
023	84	1
023	72	0
023	84	1
023	61	0
023	84	1
023	136	0
023	94	1
023	194	0
023	94	1
023	69	0
023	94	1
023	178	0
023	94	1
023	22	0
023	94	1
023	38	0
023	94	1
023	14	0
023	94	1
023	56	0
023	94	1
023	50	0
023	94	1
023	181	0
023	94	1
023	1	0
023	109	1
023	141	0
023	109	1
023	66	0
023	109	1
023	194	0
023	109	1
023	166	0
023	109	1
023	162	0
023	109	1
023	118	0
023	109	1
023	80	0
023	109	1
023	34	0
023	109	1
023	78	0
023	109	1
023	8	0
023	122	1
023	90	0
023	122	1
023	67	0
023	122	1
023	181	0
023	122	1
023	189	0
023	122	1
023	134	0
023	122	1
023	150	0
023	122	1
023	179	0
023	122	1
023	144	0
023	122	1
023	56	0
023	122	1
023	157	0
023	132	1
023	55	0
023	132	1
023	38	0
023	132	1
023	122	0
023	132	1
023	82	0
023	132	1
023	124	0
023	132	1
023	10	0
023	132	1
023	132	0
023	132	1
023	24	0
023	132	1
023	69	0
023	132	1
023	80	0
023	176	1
023	100	0
023	176	1
023	179	0
023	176	1
023	82	0
023	176	1
023	194	0
023	176	1
023	58	0
023	176	1
023	199	0
023	176	1
023	93	0
023	176	1
023	25	0
023	176	1
023	3	0
023	176	1
023	178	0
024	10	1
024	29	0
024	10	1
024	46	0
024	10	1
024	145	0
024	10	1
024	18	0
024	10	1
024	101	0
024	10	1
024	30	0
024	10	1
024	12	0
024	10	1
024	132	0
024	10	1
024	6	0
024	10	1
024	152	0
024	12	1
024	54	0
024	12	1
024	200	0
024	12	1
024	82	0
024	12	1
024	157	0
024	12	1
024	4	0
024	12	1
024	85	0
024	12	1
024	29	0
024	12	1
024	93	0
024	12	1
024	146	0
024	12	1
024	14	0
024	91	1
024	7	0
024	91	1
024	185	0
024	91	1
024	9	0
024	91	1
024	152	0
024	91	1
024	108	0
024	91	1
024	83	0
024	91	1
024	94	0
024	91	1
024	25	0
024	91	1
024	197	0
024	91	1
024	21	0
024	98	1
024	83	0
024	98	1
024	39	0
024	98	1
024	57	0
024	98	1
024	117	0
024	98	1
024	163	0
024	98	1
024	94	0
024	98	1
024	121	0
024	98	1
024	37	0
024	98	1
024	15	0
024	98	1
024	103	0
024	108	1
024	19	0
024	108	1
024	151	0
024	108	1
024	156	0
024	108	1
024	63	0
024	108	1
024	122	0
024	108	1
024	145	0
024	108	1
024	71	0
024	108	1
024	4	0
024	108	1
024	37	0
024	108	1
024	89	0
024	117	1
024	32	0
024	117	1
024	2	0
024	117	1
024	173	0
024	117	1
024	108	0
024	117	1
024	44	0
024	117	1
024	96	0
024	117	1
024	89	0
024	117	1
024	54	0
024	117	1
024	195	0
024	117	1
024	184	0
024	118	1
024	195	0
024	118	1
024	46	0
024	118	1
024	137	0
024	118	1
024	111	0
024	118	1
024	160	0
024	118	1
024	115	0
024	118	1
024	30	0
024	118	1
024	168	0
024	118	1
024	98	0
024	118	1
024	14	0
024	137	1
024	30	0
024	137	1
024	125	0
024	137	1
024	154	0
024	137	1
024	171	0
024	137	1
024	44	0
024	137	1
024	92	0
024	137	1
024	63	0
024	137	1
024	195	0
024	137	1
024	132	0
024	137	1
024	156	0
024	156	1
024	29	0
024	156	1
024	11	0
024	156	1
024	110	0
024	156	1
024	105	0
024	156	1
024	195	0
024	156	1
024	183	0
024	156	1
024	21	0
024	156	1
024	82	0
024	156	1
024	118	0
024	156	1
024	121	0
024	158	1
024	11	0
024	158	1
024	18	0
024	158	1
024	6	0
024	158	1
024	12	0
024	158	1
024	92	0
024	158	1
024	151	0
024	158	1
024	101	0
024	158	1
024	95	0
024	158	1
024	71	0
024	158	1
024	108	0
024	168	1
024	19	0
024	168	1
024	46	0
024	168	1
024	9	0
024	168	1
024	139	0
024	168	1
024	145	0
024	168	1
024	102	0
024	168	1
024	125	0
024	168	1
024	24	0
024	168	1
024	200	0
024	168	1
024	91	0
024	193	1
024	23	0
024	193	1
024	122	0
024	193	1
024	24	0
024	193	1
024	152	0
024	193	1
024	46	0
024	193	1
024	11	0
024	193	1
024	2	0
024	193	1
024	18	0
024	193	1
024	94	0
024	193	1
024	92	0
025	53	1
025	196	0
025	53	1
025	167	0
025	53	1
025	168	0
025	53	1
025	185	0
025	53	1
025	21	0
025	53	1
025	44	0
025	53	1
025	31	0
025	53	1
025	107	0
025	53	1
025	87	0
025	53	1
025	67	0
025	91	1
025	38	0
025	91	1
025	42	0
025	91	1
025	25	0
025	91	1
025	168	0
025	91	1
025	76	0
025	91	1
025	59	0
025	91	1
025	165	0
025	91	1
025	58	0
025	91	1
025	62	0
025	91	1
025	145	0
025	131	1
025	96	0
025	131	1
025	94	0
025	131	1
025	67	0
025	131	1
025	21	0
025	131	1
025	189	0
025	131	1
025	20	0
025	131	1
025	62	0
025	131	1
025	17	0
025	131	1
025	198	0
025	131	1
025	97	0
025	162	1
025	1	0
025	162	1
025	44	0
025	162	1
025	97	0
025	162	1
025	160	0
025	162	1
025	94	0
025	162	1
025	69	0
025	162	1
025	146	0
025	162	1
025	23	0
025	162	1
025	76	0
025	162	1
025	168	0
026	102	1
026	107	0
026	102	1
026	149	0
026	102	1
026	24	0
026	102	1
026	129	0
026	102	1
026	156	0
026	102	1
026	60	0
026	102	1
026	31	0
026	102	1
026	170	0
026	102	1
026	10	0
026	102	1
026	195	0
027	1	1
027	168	0
027	1	1
027	167	0
027	1	1
027	81	0
027	1	1
027	119	0
027	1	1
027	154	0
027	1	1
027	79	0
027	1	1
027	12	0
027	1	1
027	138	0
027	1	1
027	94	0
027	1	1
027	98	0
027	3	1
027	129	0
027	3	1
027	71	0
027	3	1
027	57	0
027	3	1
027	138	0
027	3	1
027	86	0
027	3	1
027	4	0
027	3	1
027	200	0
027	3	1
027	192	0
027	3	1
027	137	0
027	3	1
027	73	0
027	8	1
027	3	0
027	8	1
027	48	0
027	8	1
027	142	0
027	8	1
027	167	0
027	8	1
027	57	0
027	8	1
027	200	0
027	8	1
027	73	0
027	8	1
027	125	0
027	8	1
027	37	0
027	8	1
027	117	0
027	34	1
027	163	0
027	34	1
027	171	0
027	34	1
027	48	0
027	34	1
027	196	0
027	34	1
027	142	0
027	34	1
027	29	0
027	34	1
027	143	0
027	34	1
027	126	0
027	34	1
027	54	0
027	34	1
027	169	0
027	54	1
027	131	0
027	54	1
027	177	0
027	54	1
027	34	0
027	54	1
027	87	0
027	54	1
027	24	0
027	54	1
027	193	0
027	54	1
027	198	0
027	54	1
027	190	0
027	54	1
027	81	0
027	54	1
027	38	0
027	56	1
027	37	0
027	56	1
027	44	0
027	56	1
027	190	0
027	56	1
027	198	0
027	56	1
027	29	0
027	56	1
027	48	0
027	56	1
027	154	0
027	56	1
027	3	0
027	56	1
027	17	0
027	56	1
027	177	0
027	62	1
027	69	0
027	62	1
027	151	0
027	62	1
027	104	0
027	62	1
027	121	0
027	62	1
027	86	0
027	62	1
027	194	0
027	62	1
027	76	0
027	62	1
027	179	0
027	62	1
027	175	0
027	62	1
027	172	0
027	87	1
027	200	0
027	87	1
027	138	0
027	87	1
027	52	0
027	87	1
027	128	0
027	87	1
027	146	0
027	87	1
027	86	0
027	87	1
027	152	0
027	87	1
027	89	0
027	87	1
027	167	0
027	87	1
027	137	0
027	188	1
027	38	0
027	188	1
027	193	0
027	188	1
027	54	0
027	188	1
027	21	0
027	188	1
027	138	0
027	188	1
027	22	0
027	188	1
027	168	0
027	188	1
027	4	0
027	188	1
027	143	0
027	188	1
027	179	0
028	80	1
028	193	0
028	80	1
028	200	0
028	80	1
028	172	0
028	80	1
028	153	0
028	80	1
028	106	0
028	80	1
028	189	0
028	80	1
